ens_gid,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000185442,FALSE,FAM174B,NCBITaxon:9606,gene,0.06047652866987531,0.04308910189545813
ENSG00000275965,TRUE,RP11-386M24.10,NCBITaxon:9606,gene,0,0
ENSG00000274215,FALSE,CTD-2313J17.6,NCBITaxon:9606,gene,0.015324253244546478,0.010331845837406671
ENSG00000279765,FALSE,RP11-437B10.1,NCBITaxon:9606,gene,0.1263623514028378,0.08558821161963838
ENSG00000173575,FALSE,CHD2,NCBITaxon:9606,gene,0.39308257750435305,0.25255421650976256
ENSG00000182175,FALSE,RGMA,NCBITaxon:9606,gene,0.08949098412129898,0.05671707682373425
ENSG00000258888,TRUE,RP11-326A13.1,NCBITaxon:9606,gene,0,0
ENSG00000257060,FALSE,RP11-266O8.1,NCBITaxon:9606,gene,3.8590753104975886e-4,3.0895336174459684e-4
ENSG00000258909,TRUE,RP11-164C12.2,NCBITaxon:9606,gene,0,0
ENSG00000258631,FALSE,RP11-739G5.1,NCBITaxon:9606,gene,8.374038859938564e-4,5.434071010375359e-4
ENSG00000258754,FALSE,LINC01579,NCBITaxon:9606,gene,4.1237537848308557e-4,2.653001780922487e-4
ENSG00000259123,FALSE,RP11-76E17.2,NCBITaxon:9606,gene,3.6473571219900413e-4,2.454305325045518e-4
ENSG00000258476,FALSE,LINC02207,NCBITaxon:9606,gene,0.002722125718109629,0.0018834720303965505
ENSG00000258831,FALSE,RP11-76E17.4,NCBITaxon:9606,gene,2.1028691495626278e-4,1.384144785315595e-4
ENSG00000258785,FALSE,LINC01580,NCBITaxon:9606,gene,1.456929612406452e-4,1.0212580869276346e-4
ENSG00000259724,TRUE,LINC01581,NCBITaxon:9606,gene,0,0
ENSG00000140563,FALSE,MCTP2,NCBITaxon:9606,gene,0.021840159354166347,0.0145160842607428
ENSG00000259331,TRUE,RP11-57P19.1,NCBITaxon:9606,gene,0,0
ENSG00000270017,TRUE,CTD-2576F9.2,NCBITaxon:9606,gene,0,0
ENSG00000258433,TRUE,RP11-255M2.1,NCBITaxon:9606,gene,0,0
ENSG00000258773,TRUE,RP11-255M2.2,NCBITaxon:9606,gene,0,0
ENSG00000248441,FALSE,LINC01197,NCBITaxon:9606,gene,0.02314300650631062,0.015760856195536407
ENSG00000273923,FALSE,CTD-2536I1.3,NCBITaxon:9606,gene,4.921875375048913e-4,3.4555267003322216e-4
ENSG00000259134,FALSE,LINC00924,NCBITaxon:9606,gene,0.00671428219066883,0.00469493256174413
ENSG00000258489,TRUE,RP11-398J10.2,NCBITaxon:9606,gene,0,0
ENSG00000275016,FALSE,RP11-61O11.1,NCBITaxon:9606,gene,6.970250673483021e-5,5.033959161800893e-5
ENSG00000275443,FALSE,RP11-759A24.3,NCBITaxon:9606,gene,5.961271009470464e-4,4.3905370930801295e-4
ENSG00000259702,TRUE,RP11-236L14.1,NCBITaxon:9606,gene,0,0
ENSG00000273771,FALSE,RP11-236L14.2,NCBITaxon:9606,gene,0.003162092191215599,0.0021496517629461327
ENSG00000247809,FALSE,NR2F2-AS1,NCBITaxon:9606,gene,0.030146398571926813,0.020085330764212532
ENSG00000277135,FALSE,RP11-327J17.9,NCBITaxon:9606,gene,0.0017206013098769058,0.0011306037739132672
ENSG00000259359,TRUE,RP11-327J17.2,NCBITaxon:9606,gene,0,0
ENSG00000278146,TRUE,RP11-327J17.8,NCBITaxon:9606,gene,0,0
ENSG00000259763,TRUE,LINC02157,NCBITaxon:9606,gene,0,0
ENSG00000185551,FALSE,NR2F2,NCBITaxon:9606,gene,0.32873669727073096,0.20584334172603014
ENSG00000275322,FALSE,RP11-262A16.1,NCBITaxon:9606,gene,0.0017342330283329742,0.001231633594591935
ENSG00000259275,FALSE,RP11-522B15.3,NCBITaxon:9606,gene,0.00988746434097554,0.006664940357632231
ENSG00000259542,TRUE,RP11-522B15.4,NCBITaxon:9606,gene,0,0
ENSG00000259312,TRUE,RP11-522B15.5,NCBITaxon:9606,gene,0,0
ENSG00000259534,TRUE,RP11-522B15.7,NCBITaxon:9606,gene,0,0
ENSG00000259282,TRUE,SPATA8-AS1,NCBITaxon:9606,gene,0,0
ENSG00000185594,TRUE,SPATA8,NCBITaxon:9606,gene,0,0
ENSG00000259403,TRUE,RP11-315L6.1,NCBITaxon:9606,gene,0,0
ENSG00000259485,TRUE,LINC02253,NCBITaxon:9606,gene,0,0
ENSG00000259664,FALSE,LINC02254,NCBITaxon:9606,gene,2.7323832781491766e-4,1.7503180961610793e-4
ENSG00000259582,TRUE,RP11-461F11.3,NCBITaxon:9606,gene,0,0
ENSG00000251209,FALSE,LINC00923,NCBITaxon:9606,gene,9.180712699325984e-4,6.282638563347548e-4
ENSG00000259870,TRUE,RP11-753A21.2,NCBITaxon:9606,gene,0,0
ENSG00000140450,FALSE,ARRDC4,NCBITaxon:9606,gene,0.045316081457187934,0.032339649854686243
ENSG00000259478,TRUE,RP11-753A21.1,NCBITaxon:9606,gene,0,0
ENSG00000258483,FALSE,LINC02251,NCBITaxon:9606,gene,2.788524305591795e-5,2.4034065454310324e-5
ENSG00000259199,TRUE,CTD-2544M6.1,NCBITaxon:9606,gene,0,0
ENSG00000259611,TRUE,LINC01582,NCBITaxon:9606,gene,0,0
ENSG00000259320,TRUE,RP11-183E24.2,NCBITaxon:9606,gene,0,0
ENSG00000259041,TRUE,RP11-167B3.1,NCBITaxon:9606,gene,0,0
ENSG00000274312,FALSE,RP11-167B3.2,NCBITaxon:9606,gene,3.389057480945905e-4,1.9959792746183702e-4
ENSG00000277987,TRUE,LINC02351,NCBITaxon:9606,gene,0,0
ENSG00000283597,FALSE,FAM169B,NCBITaxon:9606,gene,5.939611304760099e-4,4.0543340603574275e-4
ENSG00000259424,FALSE,IRAIN,NCBITaxon:9606,gene,0.0010794671513290643,8.179261065576177e-4
ENSG00000140443,FALSE,IGF1R,NCBITaxon:9606,gene,0.1243675237531872,0.08655977213752876
ENSG00000259621,TRUE,RP11-654A16.1,NCBITaxon:9606,gene,0,0
ENSG00000259475,TRUE,RP11-654A16.3,NCBITaxon:9606,gene,0,0
ENSG00000183571,FALSE,PGPEP1L,NCBITaxon:9606,gene,9.817068536983544e-4,6.993176151175512e-4
ENSG00000278090,FALSE,LUNAR1,NCBITaxon:9606,gene,6.684349217028524e-5,5.149340746951963e-5
ENSG00000182253,FALSE,SYNM,NCBITaxon:9606,gene,0.10311216331105388,0.06925458747774914
ENSG00000261054,FALSE,RP11-6O2.4,NCBITaxon:9606,gene,1.1589964743607698e-4,8.963220664298605e-5
ENSG00000103852,FALSE,TTC23,NCBITaxon:9606,gene,0.025719676696606533,0.018117224726483756
ENSG00000261616,FALSE,RP11-6O2.3,NCBITaxon:9606,gene,0.004939596778922374,0.00364910018986724
ENSG00000168904,FALSE,LRRC28,NCBITaxon:9606,gene,0.05857159170627233,0.041133457392270825
ENSG00000259590,FALSE,LINC02244,NCBITaxon:9606,gene,4.132823931153888e-4,2.8803201618878135e-4
ENSG00000259760,TRUE,RP11-20G13.2,NCBITaxon:9606,gene,0,0
ENSG00000274294,TRUE,RP11-20G13.5,NCBITaxon:9606,gene,0,0
ENSG00000259341,TRUE,RP11-20G13.1,NCBITaxon:9606,gene,0,0
ENSG00000068305,FALSE,MEF2A,NCBITaxon:9606,gene,0.3658207085254851,0.23321520985363395
ENSG00000183060,FALSE,LYSMD4,NCBITaxon:9606,gene,0.027529910092553758,0.019158366531496822
ENSG00000259363,FALSE,CTD-2054N24.2,NCBITaxon:9606,gene,0.003769242357047052,0.00259493722499295
ENSG00000254744,FALSE,CTD-3076O17.1,NCBITaxon:9606,gene,5.071008458530464e-4,3.459413102994466e-4
ENSG00000140470,FALSE,ADAMTS17,NCBITaxon:9606,gene,0.01001389132523961,0.0068606884231711285
ENSG00000259219,FALSE,CTD-3076O17.2,NCBITaxon:9606,gene,3.3532407798591375e-4,2.5740377542174706e-4
ENSG00000259356,TRUE,RP11-90E5.1,NCBITaxon:9606,gene,0,0
ENSG00000189419,FALSE,SPATA41,NCBITaxon:9606,gene,0.005754554114628401,0.004066000805406141
ENSG00000259430,FALSE,CERS3-AS1,NCBITaxon:9606,gene,4.0021935898146803e-4,2.823449096469875e-4
ENSG00000154227,FALSE,CERS3,NCBITaxon:9606,gene,2.587262864503398e-4,1.8747222097100614e-4
ENSG00000270127,FALSE,RP11-526I2.5,NCBITaxon:9606,gene,0.008899777653546706,0.006109356221194792
ENSG00000259540,TRUE,RP11-526I2.1,NCBITaxon:9606,gene,0,0
ENSG00000140471,FALSE,LINS1,NCBITaxon:9606,gene,0.08182369223440884,0.0552235487696286
ENSG00000183475,FALSE,ASB7,NCBITaxon:9606,gene,0.03037326555282577,0.021292964386365697
ENSG00000259579,TRUE,RP11-66B24.5,NCBITaxon:9606,gene,0,0
ENSG00000232386,FALSE,RP11-66B24.2,NCBITaxon:9606,gene,0.02690835402533788,0.020055607418084376
ENSG00000259604,FALSE,RP11-66B24.1,NCBITaxon:9606,gene,0.007511173785372192,0.005936519622804109
ENSG00000184254,FALSE,ALDH1A3,NCBITaxon:9606,gene,0.1006529343750277,0.06914438643968762
ENSG00000278456,FALSE,RP11-66B24.9,NCBITaxon:9606,gene,6.86458748253321e-4,5.348439163329757e-4
ENSG00000259583,FALSE,RP11-66B24.4,NCBITaxon:9606,gene,0.007102690578345726,0.005069085247997523
ENSG00000154237,FALSE,LRRK1,NCBITaxon:9606,gene,0.0404853118491415,0.02881149401514351
ENSG00000259376,TRUE,RP11-505E24.3,NCBITaxon:9606,gene,0,0
ENSG00000259755,FALSE,RP11-505E24.2,NCBITaxon:9606,gene,1.3413452409331933e-4,9.92589667058895e-5
ENSG00000259365,TRUE,RP11-424I19.1,NCBITaxon:9606,gene,0,0
ENSG00000259182,FALSE,RP11-424I19.2,NCBITaxon:9606,gene,0.0019430267751021316,0.001408723319079674
ENSG00000131873,FALSE,CHSY1,NCBITaxon:9606,gene,0.12537383904059102,0.08698593147196305
ENSG00000131871,FALSE,SELENOS,NCBITaxon:9606,gene,0.5220827940745201,0.3380994099599847
ENSG00000131876,FALSE,SNRPA1,NCBITaxon:9606,gene,0.22557975802686234,0.15322092463233294
ENSG00000259172,FALSE,RP11-299G20.2,NCBITaxon:9606,gene,0.0019103290093804115,0.0013490691008829585
ENSG00000140479,FALSE,PCSK6,NCBITaxon:9606,gene,0.03093301281351775,0.022542409333030828
ENSG00000259764,FALSE,PCSK6-AS1,NCBITaxon:9606,gene,3.155796529592618e-4,2.2999329837418788e-4
ENSG00000277210,TRUE,RP11-14C10.6,NCBITaxon:9606,gene,0,0
ENSG00000282793,TRUE,RP11-14C10.4,NCBITaxon:9606,gene,0,0
ENSG00000184277,FALSE,TM2D3,NCBITaxon:9606,gene,0.25708552661005374,0.173051511239985
ENSG00000185418,FALSE,TARS3,NCBITaxon:9606,gene,0.13391574585066562,0.0906503301211717
ENSG00000184140,TRUE,OR4F6,NCBITaxon:9606,gene,0,0
ENSG00000182854,TRUE,OR4F15,NCBITaxon:9606,gene,0,0
ENSG00000177693,TRUE,OR4F4,NCBITaxon:9606,gene,0,0
ENSG00000248893,TRUE,FAM138E,NCBITaxon:9606,gene,0,0
ENSG00000259553,FALSE,AC140725.4,NCBITaxon:9606,gene,8.629634292351513e-4,6.250736697915299e-4
ENSG00000231439,FALSE,WASIR2,NCBITaxon:9606,gene,0.005009142001211673,0.0036707294454989656
ENSG00000161980,FALSE,POLR3K,NCBITaxon:9606,gene,0.14138966595663763,0.09798559114337961
ENSG00000161981,FALSE,SNRNP25,NCBITaxon:9606,gene,0.16620667865979386,0.11482428899374428
ENSG00000007384,FALSE,RHBDF1,NCBITaxon:9606,gene,0.06717170749220702,0.04704902393914531
ENSG00000103152,FALSE,MPG,NCBITaxon:9606,gene,0.34283944814179634,0.22936509789411189
ENSG00000103148,FALSE,NPRL3,NCBITaxon:9606,gene,0.08465649042483504,0.05883112408207293
ENSG00000269482,FALSE,Z69720.2,NCBITaxon:9606,gene,7.052279685345158e-4,5.040624569873829e-4
ENSG00000228779,FALSE,Z69666.2,NCBITaxon:9606,gene,9.495184551369716e-5,7.318222861717759e-5
ENSG00000130656,FALSE,HBZ,NCBITaxon:9606,gene,0.00296972253900971,0.0020960640036402894
ENSG00000206177,FALSE,HBM,NCBITaxon:9606,gene,9.938504326861054e-4,6.254596959302912e-4
ENSG00000188536,FALSE,HBA2,NCBITaxon:9606,gene,0.10737781026360665,0.055334098537206666
ENSG00000206172,FALSE,HBA1,NCBITaxon:9606,gene,0.07186022301283014,0.03796983143514032
ENSG00000086506,FALSE,HBQ1,NCBITaxon:9606,gene,0.0010606062935607894,7.2665713720741e-4
ENSG00000268836,FALSE,LA16c-OS12.2,NCBITaxon:9606,gene,0.005232302403826866,0.0036853551190555575
ENSG00000007392,FALSE,LUC7L,NCBITaxon:9606,gene,0.257283805546072,0.171172808088642
ENSG00000167930,FALSE,FAM234A,NCBITaxon:9606,gene,0.09432073885500657,0.06614480736215879
ENSG00000076344,FALSE,RGS11,NCBITaxon:9606,gene,0.014353735721728857,0.009653355513419316
ENSG00000242173,FALSE,ARHGDIG,NCBITaxon:9606,gene,7.234462017380547e-4,4.189386987348864e-4
ENSG00000185615,FALSE,PDIA2,NCBITaxon:9606,gene,1.1823739403278643e-4,8.100412662118653e-5
ENSG00000103126,FALSE,AXIN1,NCBITaxon:9606,gene,0.05654492761572125,0.039102866297891364
ENSG00000086504,FALSE,MRPL28,NCBITaxon:9606,gene,0.19218082958385763,0.13176734555985298
ENSG00000129925,FALSE,PGAP6,NCBITaxon:9606,gene,0.07526195078950934,0.05238731265183762
ENSG00000103202,FALSE,NME4,NCBITaxon:9606,gene,0.3529897192116979,0.23650202132084056
ENSG00000242612,FALSE,DECR2,NCBITaxon:9606,gene,0.05223692227592189,0.03754149228672952
ENSG00000276984,FALSE,LA16c-359F1.1,NCBITaxon:9606,gene,4.771715801083217e-4,3.3824095893820034e-4
ENSG00000090565,FALSE,RAB11FIP3,NCBITaxon:9606,gene,0.03058293561960285,0.020997889797079866
ENSG00000277142,FALSE,LINC00235,NCBITaxon:9606,gene,0.0012777200519214942,9.129092090283012e-4
ENSG00000103326,FALSE,CAPN15,NCBITaxon:9606,gene,0.053526934552448814,0.03646789027058173
ENSG00000261691,TRUE,LA16c-366D1.3,NCBITaxon:9606,gene,0,0
ENSG00000161992,TRUE,PRR35,NCBITaxon:9606,gene,0,0
ENSG00000007541,FALSE,PIGQ,NCBITaxon:9606,gene,0.05977815958816541,0.042269983361294894
ENSG00000257108,FALSE,NHLRC4,NCBITaxon:9606,gene,0.011282217398084651,0.007854620535416086
ENSG00000197562,FALSE,RAB40C,NCBITaxon:9606,gene,0.04483164974043107,0.031485727207692965
ENSG00000127578,FALSE,WFIKKN1,NCBITaxon:9606,gene,0.0030097455516878793,0.0020985203992501334
ENSG00000130731,FALSE,METTL26,NCBITaxon:9606,gene,0.4614156194629241,0.30455822653462034
ENSG00000172366,FALSE,MCRIP2,NCBITaxon:9606,gene,0.15202073287289328,0.1069183095759167
ENSG00000228201,FALSE,AL022341.3,NCBITaxon:9606,gene,0.0027249759325925927,0.001979552554682365
ENSG00000161996,FALSE,WDR90,NCBITaxon:9606,gene,0.02812880563212616,0.020077053598025585
ENSG00000262528,FALSE,LA16c-349E10.1,NCBITaxon:9606,gene,0.002551138763969923,0.001761136298453471
ENSG00000140983,FALSE,RHOT2,NCBITaxon:9606,gene,0.19108342253666508,0.1290657101031811
ENSG00000103269,FALSE,RHBDL1,NCBITaxon:9606,gene,0.006892050212133508,0.004971161548679338
ENSG00000260394,FALSE,LINC02867,NCBITaxon:9606,gene,3.1328443785709064e-4,2.2918368272793416e-4
ENSG00000103266,FALSE,STUB1,NCBITaxon:9606,gene,0.5542224796680694,0.3602830653163036
ENSG00000161999,FALSE,JMJD8,NCBITaxon:9606,gene,0.18816018353321187,0.1284128577985762
ENSG00000127580,FALSE,WDR24,NCBITaxon:9606,gene,0.021304833671949703,0.015249744926372006
ENSG00000127585,FALSE,FBXL16,NCBITaxon:9606,gene,0.014748515741281863,0.010261597990626054
ENSG00000259840,TRUE,LA16c-380A1.1,NCBITaxon:9606,gene,0,0
ENSG00000103260,FALSE,METRN,NCBITaxon:9606,gene,0.24168655648357426,0.1657617901159403
ENSG00000103254,FALSE,ANTKMT,NCBITaxon:9606,gene,0.2528610081764024,0.1712571467111058
ENSG00000162004,FALSE,CCDC78,NCBITaxon:9606,gene,0.004877996294825502,0.0032422455234834085
ENSG00000103253,FALSE,HAGHL,NCBITaxon:9606,gene,0.04038977486742891,0.027365540788761373
ENSG00000103245,FALSE,CIAO3,NCBITaxon:9606,gene,0.060852774083454506,0.042530839415621205
ENSG00000102854,FALSE,MSLN,NCBITaxon:9606,gene,0.0010677175177942917,7.713811470815085e-4
ENSG00000162006,TRUE,MSLNL,NCBITaxon:9606,gene,0,0
ENSG00000007376,FALSE,RPUSD1,NCBITaxon:9606,gene,0.06625269329930378,0.046277223429142304
ENSG00000127586,FALSE,CHTF18,NCBITaxon:9606,gene,0.019295999068759312,0.013687983810252288
ENSG00000127588,TRUE,GNG13,NCBITaxon:9606,gene,0,0
ENSG00000275438,TRUE,LA16c-360A4.1,NCBITaxon:9606,gene,0,0
ENSG00000103227,FALSE,LMF1,NCBITaxon:9606,gene,0.04992444404264078,0.03479463215964734
ENSG00000260022,TRUE,LA16c-306A4.1,NCBITaxon:9606,gene,0,0
ENSG00000260439,FALSE,LMF1-AS1,NCBITaxon:9606,gene,9.279888723156537e-5,6.606465461076693e-5
ENSG00000260807,FALSE,CEROX1,NCBITaxon:9606,gene,0.029357913358993584,0.021369949509479208
ENSG00000005513,FALSE,SOX8,NCBITaxon:9606,gene,0.021850460447777196,0.016067159538419473
ENSG00000260496,FALSE,RP11-161M6.3,NCBITaxon:9606,gene,7.040969442608138e-4,4.8704539760555457e-4
ENSG00000261720,TRUE,RP11-161M6.5,NCBITaxon:9606,gene,0,0
ENSG00000162009,TRUE,SSTR5,NCBITaxon:9606,gene,0,0
ENSG00000184471,TRUE,C1QTNF8,NCBITaxon:9606,gene,0,0
ENSG00000260532,TRUE,LA16c-381G6.1,NCBITaxon:9606,gene,0,0
ENSG00000273551,TRUE,RP11-616M22.11,NCBITaxon:9606,gene,0,0
ENSG00000196557,FALSE,CACNA1H,NCBITaxon:9606,gene,0.010970183788267035,0.007378543644884945
ENSG00000260403,TRUE,RP11-616M22.1,NCBITaxon:9606,gene,0,0
ENSG00000259910,TRUE,RP11-616M22.2,NCBITaxon:9606,gene,0,0
ENSG00000261294,TRUE,RP11-616M22.3,NCBITaxon:9606,gene,0,0
ENSG00000116176,FALSE,TPSG1,NCBITaxon:9606,gene,0.002994123891894863,0.002164381748277174
ENSG00000277010,FALSE,RP11-616M22.12,NCBITaxon:9606,gene,3.9221608427394104e-4,2.7486224588610977e-4
ENSG00000197253,FALSE,TPSB2,NCBITaxon:9606,gene,0.005648866845863687,0.003371543474865938
ENSG00000172236,FALSE,TPSAB1,NCBITaxon:9606,gene,0.00385180623719543,0.002312798379671455
ENSG00000095917,TRUE,TPSD1,NCBITaxon:9606,gene,0,0
ENSG00000260710,FALSE,RP11-616M22.7,NCBITaxon:9606,gene,0.0013509744833280408,9.905222576031623e-4
ENSG00000274751,FALSE,LA16c-358B7.4,NCBITaxon:9606,gene,0.00185960315046611,0.0012967939458898542
ENSG00000103275,FALSE,UBE2I,NCBITaxon:9606,gene,0.5199120290342818,0.3396382043139353
ENSG00000261505,FALSE,LA16c-358B7.3,NCBITaxon:9606,gene,0.0057013434052828405,0.003851887704892027
ENSG00000007516,FALSE,BAIAP3,NCBITaxon:9606,gene,0.012141171714703749,0.008610430606998586
ENSG00000007520,FALSE,TSR3,NCBITaxon:9606,gene,0.2514455656538417,0.17161578864269314
ENSG00000090581,FALSE,GNPTG,NCBITaxon:9606,gene,0.2050817605112254,0.1393541207666313
ENSG00000260425,TRUE,LA16c-316G12.2,NCBITaxon:9606,gene,0,0
ENSG00000059145,FALSE,UNKL,NCBITaxon:9606,gene,0.04280071026222016,0.029787643408945533
ENSG00000260132,FALSE,LA16c-312E8.2,NCBITaxon:9606,gene,4.182492492364128e-4,2.9274410018659367e-4
ENSG00000174109,FALSE,C16orf91,NCBITaxon:9606,gene,0.13757618604714952,0.0950520844013238
ENSG00000284395,TRUE,PERCC1,NCBITaxon:9606,gene,0,0
ENSG00000197599,FALSE,CCDC154,NCBITaxon:9606,gene,0.0035745869270783974,0.002511915058427315
ENSG00000103249,FALSE,CLCN7,NCBITaxon:9606,gene,0.08311233593147212,0.05757041560557901
ENSG00000261641,FALSE,LA16c-390E6.5,NCBITaxon:9606,gene,2.047974881441048e-4,1.36464202859724e-4
ENSG00000260051,TRUE,LA16c-390E6.4,NCBITaxon:9606,gene,0,0
ENSG00000251692,TRUE,PTX4,NCBITaxon:9606,gene,0,0
ENSG00000100726,FALSE,TELO2,NCBITaxon:9606,gene,0.08213761758298088,0.056627334032396524
ENSG00000187535,FALSE,IFT140,NCBITaxon:9606,gene,0.022905976600862254,0.01635665830238516
ENSG00000260646,FALSE,LA16c-385E7.1,NCBITaxon:9606,gene,8.039218507583005e-4,5.380088565165773e-4
ENSG00000131634,FALSE,TMEM204,NCBITaxon:9606,gene,0.24994110740986378,0.15391591902871823
ENSG00000260989,FALSE,LA16c-395F10.2,NCBITaxon:9606,gene,0.0014612445300318025,0.0010677645936714348
ENSG00000007545,FALSE,CRAMP1,NCBITaxon:9606,gene,0.04043546088739425,0.028824431017188745
ENSG00000226890,TRUE,LA16c-395F10.1,NCBITaxon:9606,gene,0,0
ENSG00000261732,FALSE,LA16c-431H6.6,NCBITaxon:9606,gene,0.007373463944003083,0.005400517372073063
ENSG00000206053,FALSE,JPT2,NCBITaxon:9606,gene,0.08853464840489625,0.06317419714979988
ENSG00000138834,FALSE,MAPK8IP3,NCBITaxon:9606,gene,0.05101990094784495,0.035018684631479925
ENSG00000261399,TRUE,LA16c-329F2.1,NCBITaxon:9606,gene,0,0
ENSG00000261207,TRUE,LA16c-361A3.3,NCBITaxon:9606,gene,0,0
ENSG00000103024,FALSE,NME3,NCBITaxon:9606,gene,0.6198454608410646,0.39655753942801125
ENSG00000074071,FALSE,MRPS34,NCBITaxon:9606,gene,0.4369265726938607,0.28978745268846573
ENSG00000197774,FALSE,EME2,NCBITaxon:9606,gene,0.01871090552735282,0.013171596093465611
ENSG00000162032,FALSE,SPSB3,NCBITaxon:9606,gene,0.3965323955135148,0.260089216808281
ENSG00000095906,FALSE,NUBP2,NCBITaxon:9606,gene,0.25471752392859626,0.17374114129448612
ENSG00000099769,FALSE,IGFALS,NCBITaxon:9606,gene,0.002007577713091887,0.0014485151266077217
ENSG00000063854,FALSE,HAGH,NCBITaxon:9606,gene,0.21319034154626088,0.14554359427577962
ENSG00000180185,FALSE,FAHD1,NCBITaxon:9606,gene,0.07033927568550899,0.04962405806536905
ENSG00000162039,FALSE,MEIOB,NCBITaxon:9606,gene,1.693507943232814e-4,1.1809162420457375e-4
ENSG00000281219,TRUE,LINC00254,NCBITaxon:9606,gene,0,0
ENSG00000259947,TRUE,LINC02124,NCBITaxon:9606,gene,0,0
ENSG00000162040,FALSE,HS3ST6,NCBITaxon:9606,gene,0.0013039899817895914,8.730781423117109e-4
ENSG00000198736,FALSE,MSRB1,NCBITaxon:9606,gene,0.12233299744004691,0.0852842361238255
ENSG00000140986,FALSE,RPL3L,NCBITaxon:9606,gene,1.8463609716631678e-4,1.2753993781449685e-4
ENSG00000140990,FALSE,NDUFB10,NCBITaxon:9606,gene,0.817417642571773,0.5088808848284484
ENSG00000140988,FALSE,RPS2,NCBITaxon:9606,gene,3.0849045851013535,1.3467204447566916
ENSG00000255198,FALSE,SNHG9,NCBITaxon:9606,gene,0.5278681751250364,0.3389995355384721
ENSG00000179580,FALSE,RNF151,NCBITaxon:9606,gene,5.679975537858726e-4,3.9762950821925594e-4
ENSG00000277602,FALSE,AC005363.11,NCBITaxon:9606,gene,0.015978570340190915,0.01116841484783608
ENSG00000183751,FALSE,TBL3,NCBITaxon:9606,gene,0.05726566019593533,0.040129590244154675
ENSG00000196408,FALSE,NOXO1,NCBITaxon:9606,gene,0.011912866690417526,0.009065622704801372
ENSG00000127554,FALSE,GFER,NCBITaxon:9606,gene,0.1388508869861128,0.09674938002784032
ENSG00000261790,TRUE,AC005606.14,NCBITaxon:9606,gene,0,0
ENSG00000127561,FALSE,SYNGR3,NCBITaxon:9606,gene,0.00597700024336757,0.003937356343229331
ENSG00000260107,TRUE,AC005606.15,NCBITaxon:9606,gene,0,0
ENSG00000167962,FALSE,ZNF598,NCBITaxon:9606,gene,0.06336293085715661,0.04460141041809697
ENSG00000183971,FALSE,NPW,NCBITaxon:9606,gene,0.011419889224003972,0.00826853785214664
ENSG00000065054,FALSE,SLC9A3R2,NCBITaxon:9606,gene,0.6603902350816874,0.354019400676303
ENSG00000065057,FALSE,NTHL1,NCBITaxon:9606,gene,0.1330855604611875,0.09162478413661578
ENSG00000103197,FALSE,TSC2,NCBITaxon:9606,gene,0.11796260296786933,0.08151721108863552
ENSG00000008710,FALSE,PKD1,NCBITaxon:9606,gene,0.11014083841418804,0.07474400337933186
ENSG00000261240,TRUE,RP11-304L19.4,NCBITaxon:9606,gene,0,0
ENSG00000260447,FALSE,RP11-304L19.2,NCBITaxon:9606,gene,5.895026707020388e-4,4.1439670365685276e-4
ENSG00000167964,FALSE,RAB26,NCBITaxon:9606,gene,0.003728024798348087,0.0026931973534939165
ENSG00000260260,FALSE,SNHG19,NCBITaxon:9606,gene,0.2003739862695735,0.1331155921075644
ENSG00000131653,FALSE,TRAF7,NCBITaxon:9606,gene,0.11590055628068056,0.08233994586080917
ENSG00000167971,FALSE,CASKIN1,NCBITaxon:9606,gene,0.002458911215400362,0.0018311211432034812
ENSG00000167965,FALSE,MLST8,NCBITaxon:9606,gene,0.08802824464388255,0.06258974716189054
ENSG00000182685,FALSE,BRICD5,NCBITaxon:9606,gene,0.014258801723665388,0.00985003994883176
ENSG00000261532,TRUE,RP11-304L19.8,NCBITaxon:9606,gene,0,0
ENSG00000184207,FALSE,PGP,NCBITaxon:9606,gene,0.18569326709230993,0.1265615950764704
ENSG00000167967,FALSE,E4F1,NCBITaxon:9606,gene,0.05119904480190033,0.03630025233092814
ENSG00000259780,FALSE,RP11-304L19.12,NCBITaxon:9606,gene,2.385355891346751e-4,1.6938173715161378e-4
ENSG00000167968,FALSE,DNASE1L2,NCBITaxon:9606,gene,0.002483843487735832,0.0017406059161829538
ENSG00000167969,FALSE,ECI1,NCBITaxon:9606,gene,0.2719289311038585,0.18565691944433618
ENSG00000261663,FALSE,RP11-304L19.11,NCBITaxon:9606,gene,7.612895199832502e-4,5.412194149605973e-4
ENSG00000205937,FALSE,RNPS1,NCBITaxon:9606,gene,0.44844144653455587,0.29568689828091954
ENSG00000260778,FALSE,RP11-304L19.13,NCBITaxon:9606,gene,0.006335975710633561,0.004562796855674531
ENSG00000167972,FALSE,ABCA3,NCBITaxon:9606,gene,0.026775624660858748,0.01920900030217495
ENSG00000162063,FALSE,CCNF,NCBITaxon:9606,gene,0.009167649636044158,0.006508611973937319
ENSG00000260095,FALSE,RP11-715J22.3,NCBITaxon:9606,gene,5.970455960928641e-4,4.204950509999564e-4
ENSG00000260874,TRUE,RP11-715J22.4,NCBITaxon:9606,gene,0,0
ENSG00000162062,FALSE,TEDC2,NCBITaxon:9606,gene,0.0049195141613329225,0.003621638863365307
ENSG00000259895,FALSE,RP11-715J22.2,NCBITaxon:9606,gene,3.0716314746357466e-4,2.3099153451401527e-4
ENSG00000162068,TRUE,NTN3,NCBITaxon:9606,gene,0,0
